experiment_suite,task,failure,recovery_policy,controller,source_csv,experiment_notes,episodes,seeds,success_mean,success_std,final_distance_mean,final_distance_std,triggers_mean,phase_replans_mean,override_rate_mean,steps_mean,steps_std
standard_corruptions_10seed,NeedlePick,execution_slip,internal_phase_replan,clean,runs/surrol_needlepick_phase_replan_w32_10seed.csv,"NeedlePick standard action corruptions, internal phase-aware recovery, 10 seed",10,10,1.0,0.0,0.02020484421171876,0.003101977635422719,0.0,0.0,0.0,40.8,3.6147844564602556
standard_corruptions_10seed,NeedlePick,execution_slip,internal_phase_replan,monitor_corrected,runs/surrol_needlepick_phase_replan_w32_10seed.csv,"NeedlePick standard action corruptions, internal phase-aware recovery, 10 seed",10,10,1.0,0.0,0.02122865324765457,0.0020138981939174,3.5,1.2,0.935238234078003,94.1,34.64566671637626
standard_corruptions_10seed,NeedlePick,execution_slip,internal_phase_replan,perturbed,runs/surrol_needlepick_phase_replan_w32_10seed.csv,"NeedlePick standard action corruptions, internal phase-aware recovery, 10 seed",10,10,0.0,0.0,0.20603479577049097,0.03909986810111656,0.0,0.0,0.0,200.0,0.0
standard_corruptions_10seed,NeedlePick,none,internal_phase_replan,clean,runs/surrol_needlepick_phase_replan_w32_10seed.csv,"NeedlePick standard action corruptions, internal phase-aware recovery, 10 seed",10,10,1.0,0.0,0.02020484421171876,0.003101977635422719,0.0,0.0,0.0,40.8,3.6147844564602556
standard_corruptions_10seed,NeedlePick,none,internal_phase_replan,monitor_corrected,runs/surrol_needlepick_phase_replan_w32_10seed.csv,"NeedlePick standard action corruptions, internal phase-aware recovery, 10 seed",10,10,1.0,0.0,0.02020459301701594,0.0031020130437864465,0.0,0.0,0.0,40.8,3.6147844564602556
third_task_reach_freeze,NeedleReach,action_freeze,oracle_override,clean,runs/surrol_needlereach_action_freeze_w16_5seed.csv,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",5,5,1.0,0.0,0.015684752386627303,0.004759993024165968,0.0,0.0,0.0,19.2,2.16794833886788
third_task_reach_freeze,NeedleReach,action_freeze,oracle_override,monitor_corrected,runs/surrol_needlereach_action_freeze_w16_5seed.csv,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",5,5,1.0,0.0,0.01568476407852308,0.004760053803502313,2.0,0.0,0.9049523809523811,21.2,2.16794833886788
third_task_reach_freeze,NeedleReach,action_freeze,oracle_override,perturbed,runs/surrol_needlereach_action_freeze_w16_5seed.csv,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",5,5,0.0,0.0,0.416570690441718,0.050246810559047866,0.0,0.0,0.0,120.0,0.0
third_task_reach_freeze,NeedleReach,none,oracle_override,clean,runs/surrol_needlereach_action_freeze_w16_5seed.csv,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",5,5,1.0,0.0,0.015684752386627303,0.004759993024165968,0.0,0.0,0.0,19.2,2.16794833886788
third_task_reach_freeze,NeedleReach,none,oracle_override,monitor_corrected,runs/surrol_needlereach_action_freeze_w16_5seed.csv,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",5,5,1.0,0.0,0.0156847437915064,0.004759993250300759,0.0,0.0,0.0,19.2,2.16794833886788
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,risk_triage_oracle_override,clean,runs/surrol_gauzeretrieve_perception_drift_w16_5seed.csv,"GauzeRetrieve VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.01256477131133138,0.00133260885761071,0.0,0.0,0.0,34.6,0.8944271909999153
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,risk_triage_oracle_override,monitor_corrected,runs/surrol_gauzeretrieve_perception_drift_w16_5seed.csv,"GauzeRetrieve VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,0.0,0.0,0.2645450167650504,0.016312201811916397,0.0,0.0,0.0,180.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,risk_triage_oracle_override,perturbed,runs/surrol_gauzeretrieve_perception_drift_w16_5seed.csv,"GauzeRetrieve VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,0.0,0.0,0.2645450167650504,0.016312201811916397,0.0,0.0,0.0,180.0,0.0
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,risk_triage_oracle_override,clean,runs/surrol_gauzeretrieve_perception_drift_w16_5seed.csv,"GauzeRetrieve VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.01256477131133138,0.00133260885761071,0.0,0.0,0.0,34.6,0.8944271909999153
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,risk_triage_oracle_override,monitor_corrected,runs/surrol_gauzeretrieve_perception_drift_w16_5seed.csv,"GauzeRetrieve VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.011356316250404019,0.0028036702708449522,1.0,0.0,0.057835497835497796,34.6,0.8944271909999153
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,risk_triage_oracle_override,perturbed,runs/surrol_gauzeretrieve_perception_drift_w16_5seed.csv,"GauzeRetrieve VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,0.0,0.0,0.04554713630979006,0.0028162954445976334,0.0,0.0,0.0,180.0,0.0
visual_state_drift_5seed,GauzeRetrieve,none,risk_triage_oracle_override,clean,runs/surrol_gauzeretrieve_perception_drift_w16_5seed.csv,"GauzeRetrieve VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.01256477131133138,0.00133260885761071,0.0,0.0,0.0,34.6,0.8944271909999153
visual_state_drift_5seed,GauzeRetrieve,none,risk_triage_oracle_override,monitor_corrected,runs/surrol_gauzeretrieve_perception_drift_w16_5seed.csv,"GauzeRetrieve VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.01251812428274934,0.0008160246598011426,0.0,0.0,0.0,34.6,0.8944271909999153
visual_state_drift_5seed,GauzeRetrieve,perception_bias,risk_triage_oracle_override,clean,runs/surrol_gauzeretrieve_perception_drift_w16_5seed.csv,"GauzeRetrieve VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.01256477131133138,0.00133260885761071,0.0,0.0,0.0,34.6,0.8944271909999153
visual_state_drift_5seed,GauzeRetrieve,perception_bias,risk_triage_oracle_override,monitor_corrected,runs/surrol_gauzeretrieve_perception_drift_w16_5seed.csv,"GauzeRetrieve VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,0.0,0.0,0.26451362332775097,0.015030575739526703,0.0,0.0,0.0,180.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,risk_triage_oracle_override,perturbed,runs/surrol_gauzeretrieve_perception_drift_w16_5seed.csv,"GauzeRetrieve VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,0.0,0.0,0.26451362332775097,0.015030575739526703,0.0,0.0,0.0,180.0,0.0
visual_state_drift_5seed,NeedlePick,depth_scale_error,risk_triage_oracle_override,clean,runs/surrol_needlepick_perception_drift_w16_5seed.csv,"NeedlePick VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.01960339572371838,0.0025792375110385204,0.0,0.0,0.0,40.0,3.3911649915626345
visual_state_drift_5seed,NeedlePick,depth_scale_error,risk_triage_oracle_override,monitor_corrected,runs/surrol_needlepick_perception_drift_w16_5seed.csv,"NeedlePick VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,0.0,0.0,0.2332736165998651,0.05869464196570445,1.6,0.0,0.14111111111111113,180.0,0.0
visual_state_drift_5seed,NeedlePick,depth_scale_error,risk_triage_oracle_override,perturbed,runs/surrol_needlepick_perception_drift_w16_5seed.csv,"NeedlePick VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,0.0,0.0,0.218395370927013,0.039805415150197025,0.0,0.0,0.0,180.0,0.0
visual_state_drift_5seed,NeedlePick,near_target_drift,risk_triage_oracle_override,clean,runs/surrol_needlepick_perception_drift_w16_5seed.csv,"NeedlePick VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.01960339572371838,0.0025792375110385204,0.0,0.0,0.0,40.0,3.3911649915626345
visual_state_drift_5seed,NeedlePick,near_target_drift,risk_triage_oracle_override,monitor_corrected,runs/surrol_needlepick_perception_drift_w16_5seed.csv,"NeedlePick VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.01880614528618026,0.001784098204002563,1.0,0.0,0.07521205082180688,39.8,3.63318042491699
visual_state_drift_5seed,NeedlePick,near_target_drift,risk_triage_oracle_override,perturbed,runs/surrol_needlepick_perception_drift_w16_5seed.csv,"NeedlePick VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,0.2,0.4472135954999579,0.09559785809757501,0.040867646240717,0.0,0.0,0.0,151.0,64.8459713474939
visual_state_drift_5seed,NeedlePick,none,risk_triage_oracle_override,clean,runs/surrol_needlepick_perception_drift_w16_5seed.csv,"NeedlePick VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.01960339572371838,0.0025792375110385204,0.0,0.0,0.0,40.0,3.3911649915626345
visual_state_drift_5seed,NeedlePick,none,risk_triage_oracle_override,monitor_corrected,runs/surrol_needlepick_perception_drift_w16_5seed.csv,"NeedlePick VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.019603309080838897,0.0025791828083909707,0.0,0.0,0.0,40.0,3.3911649915626345
visual_state_drift_5seed,NeedlePick,perception_bias,risk_triage_oracle_override,clean,runs/surrol_needlepick_perception_drift_w16_5seed.csv,"NeedlePick VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,1.0,0.0,0.01960339572371838,0.0025792375110385204,0.0,0.0,0.0,40.0,3.3911649915626345
visual_state_drift_5seed,NeedlePick,perception_bias,risk_triage_oracle_override,monitor_corrected,runs/surrol_needlepick_perception_drift_w16_5seed.csv,"NeedlePick VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,0.0,0.0,0.2263655642224026,0.03508668473843039,1.6,0.0,0.1388888888888889,180.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,risk_triage_oracle_override,perturbed,runs/surrol_needlepick_perception_drift_w16_5seed.csv,"NeedlePick VPPV-aligned proxy: visual-state errors route to review, near-target drift routes to auto recovery",5,5,0.0,0.0,0.22600370521652327,0.03547518576156531,0.0,0.0,0.0,180.0,0.0
visual_state_reestimate_10seed,GauzeRetrieve,depth_scale_error,review_reestimate,clean,runs/surrol_gauzeretrieve_review_reestimate_w16_10seed.csv,"GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.01343583591548558,0.002500374396038485,0.0,0.0,0.0,34.6,0.6992058987801001
visual_state_reestimate_10seed,GauzeRetrieve,depth_scale_error,review_reestimate,monitor_corrected,runs/surrol_gauzeretrieve_review_reestimate_w16_10seed.csv,"GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.01335841094499455,0.0024414687280948475,1.0,0.0,0.0,34.6,0.6992058987801001
visual_state_reestimate_10seed,GauzeRetrieve,depth_scale_error,review_reestimate,perturbed,runs/surrol_gauzeretrieve_review_reestimate_w16_10seed.csv,"GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,0.0,0.0,0.2742089029695391,0.03257088347282112,0.0,0.0,0.0,200.0,0.0
visual_state_reestimate_10seed,GauzeRetrieve,none,review_reestimate,clean,runs/surrol_gauzeretrieve_review_reestimate_w16_10seed.csv,"GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.01343583591548558,0.002500374396038485,0.0,0.0,0.0,34.6,0.6992058987801001
visual_state_reestimate_10seed,GauzeRetrieve,none,review_reestimate,monitor_corrected,runs/surrol_gauzeretrieve_review_reestimate_w16_10seed.csv,"GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.01335841094499455,0.0024414687280948475,0.0,0.0,0.0,34.6,0.6992058987801001
visual_state_reestimate_10seed,GauzeRetrieve,perception_bias,review_reestimate,clean,runs/surrol_gauzeretrieve_review_reestimate_w16_10seed.csv,"GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.01343583591548558,0.002500374396038485,0.0,0.0,0.0,34.6,0.6992058987801001
visual_state_reestimate_10seed,GauzeRetrieve,perception_bias,review_reestimate,monitor_corrected,runs/surrol_gauzeretrieve_review_reestimate_w16_10seed.csv,"GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.01335841094499455,0.0024414687280948475,1.0,0.0,0.0,34.6,0.6992058987801001
visual_state_reestimate_10seed,GauzeRetrieve,perception_bias,review_reestimate,perturbed,runs/surrol_gauzeretrieve_review_reestimate_w16_10seed.csv,"GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,0.0,0.0,0.2743552286090494,0.03379742178266019,0.0,0.0,0.0,200.0,0.0
visual_state_reestimate_10seed,NeedlePick,depth_scale_error,review_reestimate,clean,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.02020484421171876,0.003101977635422719,0.0,0.0,0.0,40.8,3.6147844564602556
visual_state_reestimate_10seed,NeedlePick,depth_scale_error,review_reestimate,monitor_corrected,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.02020459301701594,0.0031020130437864465,1.0,0.0,0.0,40.8,3.6147844564602556
visual_state_reestimate_10seed,NeedlePick,depth_scale_error,review_reestimate,perturbed,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,0.0,0.0,0.2169209073072022,0.042063500799176354,0.0,0.0,0.0,200.0,0.0
visual_state_reestimate_10seed,NeedlePick,none,review_reestimate,clean,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.02020484421171876,0.003101977635422719,0.0,0.0,0.0,40.8,3.6147844564602556
visual_state_reestimate_10seed,NeedlePick,none,review_reestimate,monitor_corrected,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.02020459301701594,0.0031020130437864465,0.0,0.0,0.0,40.8,3.6147844564602556
visual_state_reestimate_10seed,NeedlePick,perception_bias,review_reestimate,clean,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.02020484421171876,0.003101977635422719,0.0,0.0,0.0,40.8,3.6147844564602556
visual_state_reestimate_10seed,NeedlePick,perception_bias,review_reestimate,monitor_corrected,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,1.0,0.0,0.02020459301701594,0.0031020130437864465,1.0,0.0,0.0,40.8,3.6147844564602556
visual_state_reestimate_10seed,NeedlePick,perception_bias,review_reestimate,perturbed,runs/surrol_needlepick_review_reestimate_w16_10seed.csv,"NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error, 10 seed",10,10,0.0,0.0,0.21039807028480015,0.03417719656082971,0.0,0.0,0.0,200.0,0.0
visual_state_reestimate_5seed,GauzeRetrieve,depth_scale_error,review_reestimate,clean,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.01256477131133138,0.00133260885761071,0.0,0.0,0.0,34.6,0.8944271909999153
visual_state_reestimate_5seed,GauzeRetrieve,depth_scale_error,review_reestimate,monitor_corrected,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.01251812428274934,0.0008160246598011426,1.0,0.0,0.0,34.6,0.8944271909999153
visual_state_reestimate_5seed,GauzeRetrieve,depth_scale_error,review_reestimate,perturbed,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,0.0,0.0,0.2645450167650504,0.016312201811916397,0.0,0.0,0.0,180.0,0.0
visual_state_reestimate_5seed,GauzeRetrieve,none,review_reestimate,clean,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.01256477131133138,0.00133260885761071,0.0,0.0,0.0,34.6,0.8944271909999153
visual_state_reestimate_5seed,GauzeRetrieve,none,review_reestimate,monitor_corrected,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.01251812428274934,0.0008160246598011426,0.0,0.0,0.0,34.6,0.8944271909999153
visual_state_reestimate_5seed,GauzeRetrieve,perception_bias,review_reestimate,clean,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.01256477131133138,0.00133260885761071,0.0,0.0,0.0,34.6,0.8944271909999153
visual_state_reestimate_5seed,GauzeRetrieve,perception_bias,review_reestimate,monitor_corrected,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.01251812428274934,0.0008160246598011426,1.0,0.0,0.0,34.6,0.8944271909999153
visual_state_reestimate_5seed,GauzeRetrieve,perception_bias,review_reestimate,perturbed,runs/surrol_gauzeretrieve_review_reestimate_w16_5seed.csv,GauzeRetrieve closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,0.0,0.0,0.26451362332775097,0.015030575739526703,0.0,0.0,0.0,180.0,0.0
visual_state_reestimate_5seed,NeedlePick,depth_scale_error,review_reestimate,clean,runs/surrol_needlepick_review_reestimate_w16_5seed.csv,NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.01960339572371838,0.0025792375110385204,0.0,0.0,0.0,40.0,3.3911649915626345
visual_state_reestimate_5seed,NeedlePick,depth_scale_error,review_reestimate,monitor_corrected,runs/surrol_needlepick_review_reestimate_w16_5seed.csv,NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.019603309080838897,0.0025791828083909707,1.0,0.0,0.0,40.0,3.3911649915626345
visual_state_reestimate_5seed,NeedlePick,depth_scale_error,review_reestimate,perturbed,runs/surrol_needlepick_review_reestimate_w16_5seed.csv,NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,0.0,0.0,0.218395370927013,0.039805415150197025,0.0,0.0,0.0,180.0,0.0
visual_state_reestimate_5seed,NeedlePick,none,review_reestimate,clean,runs/surrol_needlepick_review_reestimate_w16_5seed.csv,NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.01960339572371838,0.0025792375110385204,0.0,0.0,0.0,40.0,3.3911649915626345
visual_state_reestimate_5seed,NeedlePick,none,review_reestimate,monitor_corrected,runs/surrol_needlepick_review_reestimate_w16_5seed.csv,NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.019603309080838897,0.0025791828083909707,0.0,0.0,0.0,40.0,3.3911649915626345
visual_state_reestimate_5seed,NeedlePick,perception_bias,review_reestimate,clean,runs/surrol_needlepick_review_reestimate_w16_5seed.csv,NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.01960339572371838,0.0025792375110385204,0.0,0.0,0.0,40.0,3.3911649915626345
visual_state_reestimate_5seed,NeedlePick,perception_bias,review_reestimate,monitor_corrected,runs/surrol_needlepick_review_reestimate_w16_5seed.csv,NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,1.0,0.0,0.019603309080838897,0.0025791828083909707,1.0,0.0,0.0,40.0,3.3911649915626345
visual_state_reestimate_5seed,NeedlePick,perception_bias,review_reestimate,perturbed,runs/surrol_needlepick_review_reestimate_w16_5seed.csv,NeedlePick closed-loop proxy: review-triggered visual-state re-estimation after perception/depth error,5,5,0.0,0.0,0.22600370521652327,0.03547518576156531,0.0,0.0,0.0,180.0,0.0
